commit_id,timestamp,author_id,files_changed,modules_touched,lines_added,lines_deleted,complexity_score,branch,commit_message_category,author_experience_score,total_lines_changed,code_churn_window
CMT_00486,2024-03-22 03:58:46.568485,ENG_13,13,"MOD_074,MOD_003,MOD_002,MOD_000,MOD_040,MOD_045",147,277,0.6434219134648808,feature,feature,0.20271491706435024,424,26541.0
CMT_00487,2024-03-22 04:33:15.046131,ENG_07,9,"MOD_077,MOD_055,MOD_076,MOD_049",652,299,0.8796609051446991,feature,cleanup,0.2715109375833175,951,27044.0
CMT_00488,2024-03-22 05:39:23.499966,ENG_12,12,"MOD_012,MOD_038,MOD_022,MOD_037,MOD_061",574,17,1.0252926801978235,integration,infra,0.21808135524734812,591,27058.0
CMT_00489,2024-03-22 08:05:32.135929,ENG_10,1,MOD_041,90,238,0.9162790332104913,feature,bugfix,0.6553191135654426,328,26523.0
CMT_00490,2024-03-22 12:30:55.605646,ENG_04,13,"MOD_037,MOD_074,MOD_075,MOD_069,MOD_057,MOD_000,MOD_008",743,472,0.5429745964230451,main,cleanup,0.9058289095316346,1215,27519.0
CMT_00491,2024-03-22 13:17:28.568841,ENG_10,5,"MOD_005,MOD_051,MOD_055",595,70,0.6062538156782957,feature,refactor,0.6553191135654426,665,27765.0
CMT_00492,2024-03-22 20:03:27.521226,ENG_12,15,"MOD_015,MOD_065,MOD_006,MOD_044,MOD_021,MOD_037,MOD_034",519,232,0.7176933105430809,integration,cleanup,0.21808135524734812,751,27419.0
CMT_00493,2024-03-23 00:59:30.099183,ENG_18,7,"MOD_038,MOD_031,MOD_047,MOD_040,MOD_074,MOD_035,MOD_041",482,191,0.3977784600050955,main,refactor,0.6247044214615365,673,27671.0
CMT_00494,2024-03-23 05:19:50.193969,ENG_11,12,"MOD_066,MOD_036,MOD_063,MOD_025,MOD_018,MOD_014",898,906,0.9355196845520594,main,infra,0.528134519663745,1804,29442.0
CMT_00495,2024-03-23 06:39:11.160082,ENG_03,13,"MOD_066,MOD_057,MOD_027,MOD_043,MOD_061,MOD_063",761,165,0.6312827282429845,main,feature,0.8764773999907662,926,29625.0
CMT_00496,2024-03-23 08:40:44.917745,ENG_19,8,"MOD_069,MOD_062,MOD_014,MOD_029",223,0,0.8527146068713606,main,feature,0.7319258595614149,223,29523.0
CMT_00497,2024-03-23 09:57:41.904064,ENG_11,12,"MOD_058,MOD_072,MOD_024,MOD_031,MOD_070",431,334,0.6411446482188844,feature,feature,0.528134519663745,765,30099.0
CMT_00498,2024-03-23 16:46:37.579008,ENG_05,3,"MOD_043,MOD_046,MOD_063",5,138,0.5756780551498346,main,cleanup,0.7036908057665808,143,29615.0
CMT_00499,2024-03-23 21:27:03.341378,ENG_15,14,"MOD_054,MOD_071,MOD_027,MOD_033,MOD_038,MOD_007",5,57,0.5013691027365248,main,cleanup,0.9991103973512719,62,29583.0
CMT_00500,2024-03-24 03:19:55.068891,ENG_07,2,MOD_048,449,176,0.5259449193353832,feature,infra,0.2715109375833175,625,29595.0
CMT_00501,2024-03-24 05:42:00.815343,ENG_07,7,"MOD_076,MOD_065,MOD_057",784,22,0.027600913309845265,integration,infra,0.2715109375833175,806,30004.0
CMT_00502,2024-03-24 08:40:12.891291,ENG_16,17,"MOD_051,MOD_069,MOD_058,MOD_071,MOD_073,MOD_055,MOD_015",331,71,0.4252677943660891,feature,feature,0.6007409054297076,402,30078.0
CMT_00503,2024-03-24 11:54:32.714266,ENG_17,14,"MOD_066,MOD_070,MOD_010,MOD_049,MOD_036",6,0,0.4462316645945761,feature,feature,0.31927641031369425,6,29554.0
CMT_00504,2024-03-24 17:59:21.145452,ENG_10,6,"MOD_032,MOD_018,MOD_019,MOD_034,MOD_028",722,110,0.504373770137005,feature,refactor,0.6553191135654426,832,30182.0
CMT_00505,2024-03-25 00:10:04.911497,ENG_07,15,"MOD_064,MOD_006,MOD_034,MOD_026,MOD_068,MOD_035",455,201,0.4117269562450546,feature,feature,0.2715109375833175,656,30746.0
CMT_00506,2024-03-25 01:49:21.141089,ENG_17,1,MOD_039,231,0,0.5637392916652494,integration,feature,0.31927641031369425,231,30573.0
CMT_00507,2024-03-25 09:21:17.460163,ENG_03,6,"MOD_074,MOD_008,MOD_057",771,201,0.8324154561663951,integration,feature,0.8764773999907662,972,31283.0
CMT_00508,2024-03-25 10:19:12.333881,ENG_14,9,"MOD_003,MOD_025,MOD_006,MOD_071,MOD_008",398,195,0.5374461065226437,main,refactor,0.22582895850719947,593,31026.0
CMT_00509,2024-03-25 17:29:20.649855,ENG_11,2,"MOD_047,MOD_018",424,170,0.22265887796129635,integration,cleanup,0.528134519663745,594,31343.0
CMT_00510,2024-03-25 18:17:32.044450,ENG_17,6,"MOD_014,MOD_049,MOD_072,MOD_074",5,478,0.6809057861410619,integration,cleanup,0.31927641031369425,483,31244.0
CMT_00511,2024-03-25 20:24:30.791011,ENG_08,7,"MOD_043,MOD_062,MOD_004",5,163,0.3517163133848207,main,infra,0.5883839703461092,168,30600.0
CMT_00512,2024-03-26 03:10:49.372850,ENG_16,13,"MOD_075,MOD_013,MOD_005,MOD_079,MOD_032,MOD_020,MOD_037",1024,77,0.5514042478722059,feature,refactor,0.6007409054297076,1101,31450.0
CMT_00513,2024-03-26 04:36:58.744534,ENG_00,11,"MOD_030,MOD_039,MOD_036,MOD_004",653,391,0.6587485715334361,feature,infra,0.6995523652371193,1044,32359.0
CMT_00514,2024-03-26 07:55:29.500956,ENG_15,6,"MOD_047,MOD_035,MOD_025",5,165,0.2852675875171401,main,feature,0.9991103973512719,170,31955.0
CMT_00515,2024-03-26 11:31:25.448794,ENG_01,10,"MOD_047,MOD_040,MOD_075,MOD_026",409,13,0.7566595514469302,main,bugfix,0.5328423680532683,422,31782.0
CMT_00516,2024-03-26 13:29:08.907217,ENG_12,4,"MOD_038,MOD_022,MOD_056,MOD_042",621,29,0.49345246181928476,integration,bugfix,0.21808135524734812,650,32024.0
CMT_00517,2024-03-26 19:10:03.969015,ENG_03,12,"MOD_009,MOD_054,MOD_048,MOD_006,MOD_034",372,124,0.757177591290058,integration,bugfix,0.8764773999907662,496,31692.0
CMT_00518,2024-03-27 01:58:42.406918,ENG_19,4,"MOD_034,MOD_075",41,171,0.5242598907010312,feature,infra,0.7319258595614149,212,31358.0
CMT_00519,2024-03-27 08:58:30.170946,ENG_15,10,"MOD_003,MOD_004,MOD_039,MOD_009",420,77,0.6104085311268246,main,bugfix,0.9991103973512719,497,31277.0
CMT_00520,2024-03-27 11:41:22.648743,ENG_02,8,"MOD_003,MOD_073,MOD_075,MOD_006,MOD_051",305,82,0.32215740751936395,main,cleanup,0.7365765035005337,387,31323.0
CMT_00521,2024-03-27 15:56:11.140098,ENG_17,13,"MOD_032,MOD_010,MOD_014,MOD_021,MOD_077",75,55,0.6355845885254761,main,cleanup,0.31927641031369425,130,31083.0
CMT_00522,2024-03-27 17:55:25.244529,ENG_05,2,"MOD_060,MOD_011",5,186,0.5519652267688294,main,refactor,0.7036908057665808,191,30531.0
CMT_00523,2024-03-27 19:52:55.383774,ENG_10,7,"MOD_028,MOD_017,MOD_020,MOD_030,MOD_046,MOD_022",944,0,0.6580737541563876,integration,cleanup,0.6553191135654426,944,30790.0
CMT_00524,2024-03-27 21:10:19.500784,ENG_01,11,"MOD_066,MOD_015,MOD_046,MOD_075,MOD_031,MOD_076,MOD_048",600,353,0.6937079624800373,feature,feature,0.5328423680532683,953,31283.0
CMT_00525,2024-03-28 04:41:32.048295,ENG_02,12,"MOD_075,MOD_013,MOD_055,MOD_022,MOD_050",457,0,0.5146269280426514,feature,cleanup,0.7365765035005337,457,30710.0
CMT_00526,2024-03-28 11:47:46.126559,ENG_04,10,"MOD_055,MOD_015,MOD_022,MOD_056",615,82,0.3423527091783881,integration,feature,0.9058289095316346,697,31046.0
CMT_00527,2024-03-28 18:00:54.057503,ENG_10,13,"MOD_014,MOD_006,MOD_066,MOD_002,MOD_040",470,50,0.6811971735587049,feature,refactor,0.6553191135654426,520,30519.0
CMT_00528,2024-03-28 22:09:22.709316,ENG_10,2,MOD_066,261,115,0.23830327689361175,main,feature,0.6553191135654426,376,29641.0
CMT_00529,2024-03-29 02:04:52.217283,ENG_17,1,MOD_012,400,154,0.4596102736788972,integration,feature,0.31927641031369425,554,29668.0
CMT_00530,2024-03-29 06:19:08.892469,ENG_03,8,"MOD_014,MOD_042,MOD_071,MOD_035,MOD_041,MOD_002,MOD_015",794,487,0.3166992251769274,feature,refactor,0.8764773999907662,1281,30503.0
CMT_00531,2024-03-29 10:36:42.051260,ENG_14,1,MOD_078,247,76,0.2997780749912266,feature,cleanup,0.22582895850719947,323,30164.0
CMT_00532,2024-03-29 14:05:17.468099,ENG_00,3,"MOD_039,MOD_005",507,137,0.408323600805263,main,infra,0.6995523652371193,644,30275.0
CMT_00533,2024-03-29 15:08:32.007286,ENG_05,3,"MOD_040,MOD_061",184,236,0.9526859225094086,main,feature,0.7036908057665808,420,30083.0
CMT_00534,2024-03-29 16:08:51.126249,ENG_03,5,"MOD_003,MOD_034,MOD_071",584,25,0.7521209957588053,main,infra,0.8764773999907662,609,30328.0
CMT_00535,2024-03-29 23:45:55.918065,ENG_02,2,MOD_050,297,86,0.6662249953903254,integration,refactor,0.7365765035005337,383,29350.0
CMT_00536,2024-03-30 03:37:18.403941,ENG_11,1,MOD_011,196,71,0.20717753287360108,feature,feature,0.528134519663745,267,29193.0
CMT_00537,2024-03-30 11:14:50.723058,ENG_18,15,"MOD_044,MOD_019,MOD_011,MOD_031,MOD_022,MOD_028",181,177,0.5628993312854811,feature,cleanup,0.6247044214615365,358,28600.0
CMT_00538,2024-03-30 12:33:21.737136,ENG_13,6,"MOD_021,MOD_013,MOD_069,MOD_041",322,103,0.5180854780927073,feature,refactor,0.20271491706435024,425,28434.0
CMT_00539,2024-03-30 16:59:28.933835,ENG_17,2,MOD_053,116,41,0.41799271307584385,integration,feature,0.31927641031369425,157,28263.0
CMT_00540,2024-03-30 18:39:11.190732,ENG_11,8,"MOD_026,MOD_065,MOD_024,MOD_077",781,252,0.7394083432185171,main,refactor,0.528134519663745,1033,28081.0
CMT_00541,2024-03-30 20:40:42.907388,ENG_01,8,"MOD_017,MOD_057,MOD_037,MOD_001",360,50,0.6880479262973699,integration,refactor,0.5328423680532683,410,27826.0
CMT_00542,2024-03-30 20:55:08.479256,ENG_06,14,"MOD_072,MOD_005,MOD_063,MOD_071,MOD_024",448,85,1.1801450203878707,main,cleanup,0.8362953885525239,533,27608.0
CMT_00543,2024-03-30 21:52:14.334605,ENG_16,2,MOD_041,5,221,0.48127550606237135,integration,infra,0.6007409054297076,226,27161.0
CMT_00544,2024-03-31 05:12:19.568745,ENG_00,5,"MOD_041,MOD_053,MOD_052,MOD_036",402,177,0.6826638655518102,feature,infra,0.6995523652371193,579,25936.0
CMT_00545,2024-03-31 07:46:39.718900,ENG_01,4,"MOD_060,MOD_070,MOD_056",285,224,0.20252346661801224,integration,feature,0.5328423680532683,509,25519.0
CMT_00546,2024-03-31 12:38:33.840203,ENG_16,6,"MOD_015,MOD_030,MOD_078,MOD_034,MOD_057",321,208,0.2875797991682644,integration,bugfix,0.6007409054297076,529,25825.0
CMT_00547,2024-03-31 16:21:46.247204,ENG_01,7,"MOD_012,MOD_021,MOD_071,MOD_013",247,83,0.6142240642589979,feature,cleanup,0.5328423680532683,330,25390.0
CMT_00548,2024-03-31 19:33:59.243067,ENG_19,14,"MOD_052,MOD_074,MOD_048,MOD_003,MOD_076,MOD_061,MOD_066",545,46,0.33770278151643335,main,refactor,0.7319258595614149,591,25838.0
CMT_00549,2024-03-31 23:49:17.562498,ENG_15,6,"MOD_057,MOD_054,MOD_007",390,100,0.0031555844022785814,feature,feature,0.9991103973512719,490,26266.0
CMT_00550,2024-04-01 01:19:10.044103,ENG_13,5,"MOD_011,MOD_015,MOD_035",307,0,0.5896590746572032,integration,cleanup,0.20271491706435024,307,25948.0
CMT_00551,2024-04-01 09:13:41.836380,ENG_10,1,MOD_030,432,140,0.6977197427776785,integration,cleanup,0.6553191135654426,572,25714.0
CMT_00552,2024-04-01 15:46:29.102999,ENG_01,5,"MOD_067,MOD_039,MOD_071",193,243,0.7018263109393255,integration,refactor,0.5328423680532683,436,25748.0
CMT_00553,2024-04-01 21:42:27.604422,ENG_08,10,"MOD_048,MOD_040,MOD_039,MOD_067,MOD_002,MOD_036",524,76,0.7084411219226601,integration,refactor,0.5883839703461092,600,26342.0
CMT_00554,2024-04-02 01:27:27.872176,ENG_16,9,"MOD_010,MOD_057,MOD_044,MOD_017,MOD_052,MOD_038",489,0,0.5898918285361895,feature,refactor,0.6007409054297076,489,25999.0
CMT_00555,2024-04-02 02:40:50.733293,ENG_18,15,"MOD_067,MOD_035,MOD_007,MOD_054,MOD_047,MOD_068",379,95,0.4893421986225748,feature,feature,0.6247044214615365,474,25817.0
CMT_00556,2024-04-02 10:02:45.910011,ENG_08,11,"MOD_076,MOD_057,MOD_070,MOD_018,MOD_069",5,71,0.48310088188050826,main,refactor,0.5883839703461092,76,25662.0
CMT_00557,2024-04-02 12:46:37.857552,ENG_16,2,MOD_019,5,40,0.6167510944645191,feature,infra,0.6007409054297076,45,24735.0
CMT_00558,2024-04-02 13:10:40.930215,ENG_15,2,MOD_013,493,114,0.39863998143573487,feature,cleanup,0.9991103973512719,607,24749.0
CMT_00559,2024-04-02 15:55:02.156107,ENG_01,6,"MOD_015,MOD_018,MOD_041,MOD_016,MOD_039,MOD_020",681,107,0.30633720992727836,main,refactor,0.5328423680532683,788,24943.0
CMT_00560,2024-04-02 22:16:22.518585,ENG_12,7,"MOD_061,MOD_043,MOD_066,MOD_023",464,344,0.7093556891869818,feature,feature,0.21808135524734812,808,25268.0
CMT_00561,2024-04-03 03:15:16.530441,ENG_12,10,"MOD_029,MOD_028,MOD_020,MOD_014",5,168,0.6986166230976123,main,feature,0.21808135524734812,173,25273.0
CMT_00562,2024-04-03 09:15:40.681682,ENG_10,3,"MOD_039,MOD_004",570,344,0.8329489287450123,main,refactor,0.6553191135654426,914,25086.0
CMT_00563,2024-04-03 15:36:37.380737,ENG_15,12,"MOD_051,MOD_026,MOD_061,MOD_052,MOD_004",296,275,0.7268307159862811,main,bugfix,0.9991103973512719,571,24613.0
CMT_00564,2024-04-03 17:18:21.673536,ENG_17,11,"MOD_044,MOD_062,MOD_053,MOD_079,MOD_007",922,182,0.5700511592513359,main,bugfix,0.31927641031369425,1104,25547.0
CMT_00565,2024-04-04 00:41:46.633039,ENG_11,7,"MOD_043,MOD_070,MOD_033,MOD_023,MOD_047,MOD_013,MOD_079",690,151,0.2851374946452421,integration,refactor,0.528134519663745,841,25966.0
CMT_00566,2024-04-04 04:12:00.733603,ENG_06,12,"MOD_020,MOD_004,MOD_078,MOD_068,MOD_034",382,0,0.6125889924033379,feature,refactor,0.8362953885525239,382,25698.0
CMT_00567,2024-04-04 09:18:44.326702,ENG_19,11,"MOD_025,MOD_040,MOD_066,MOD_067,MOD_031,MOD_061",359,47,0.41106739673660553,feature,bugfix,0.7319258595614149,406,25608.0
CMT_00568,2024-04-04 09:19:50.819352,ENG_19,9,"MOD_062,MOD_035,MOD_034,MOD_068",62,54,0.5658650407602802,feature,feature,0.7319258595614149,116,25512.0
CMT_00569,2024-04-04 17:16:39.832106,ENG_13,5,"MOD_076,MOD_017",260,211,0.29567941352800275,main,refactor,0.20271491706435024,471,25486.0
CMT_00570,2024-04-04 19:31:29.648022,ENG_12,9,"MOD_077,MOD_062,MOD_048,MOD_009,MOD_078,MOD_065,MOD_006",5,0,0.7139295070598292,main,cleanup,0.21808135524734812,5,25104.0
CMT_00571,2024-04-04 20:01:17.065490,ENG_02,11,"MOD_002,MOD_054,MOD_030,MOD_045,MOD_044,MOD_029",870,250,0.3820424304516812,feature,feature,0.7365765035005337,1120,26094.0
CMT_00572,2024-04-04 23:41:15.012286,ENG_08,8,"MOD_060,MOD_051,MOD_044,MOD_067,MOD_070,MOD_054",439,183,0.9196286136639311,main,feature,0.5883839703461092,622,26525.0
CMT_00573,2024-04-05 00:43:11.077933,ENG_03,17,"MOD_004,MOD_009,MOD_058,MOD_060,MOD_071,MOD_036,MOD_048",253,2,0.6041938452511856,feature,bugfix,0.8764773999907662,255,25836.0
CMT_00574,2024-04-05 01:56:18.087186,ENG_10,1,MOD_046,158,91,0.5225006736368492,feature,feature,0.6553191135654426,249,25132.0
CMT_00575,2024-04-05 06:59:47.832201,ENG_16,2,"MOD_075,MOD_053",306,43,0.526652768948402,main,feature,0.6007409054297076,349,25024.0
CMT_00576,2024-04-05 10:08:24.141078,ENG_04,5,"MOD_040,MOD_057,MOD_012,MOD_075",249,286,0.7632838770772546,integration,feature,0.9058289095316346,535,24862.0
CMT_00577,2024-04-05 17:30:53.491642,ENG_19,11,"MOD_000,MOD_012,MOD_021,MOD_051,MOD_018",560,64,0.8497003898215019,feature,feature,0.7319258595614149,624,24966.0
CMT_00578,2024-04-05 20:04:05.198687,ENG_02,3,"MOD_004,MOD_029",538,64,0.7796551472514385,main,feature,0.7365765035005337,602,25192.0
CMT_00579,2024-04-06 01:52:39.186384,ENG_01,3,"MOD_067,MOD_023",96,204,1.095966211967721,main,bugfix,0.5328423680532683,300,24938.0
CMT_00580,2024-04-06 05:33:58.849972,ENG_19,4,"MOD_033,MOD_060,MOD_032",773,80,0.7093193547059553,main,infra,0.7319258595614149,853,24510.0
CMT_00581,2024-04-06 10:50:45.447445,ENG_02,2,MOD_030,210,13,0.5926690148400544,main,refactor,0.7365765035005337,223,24410.0
CMT_00582,2024-04-06 15:38:36.673718,ENG_14,20,"MOD_006,MOD_020,MOD_047,MOD_037,MOD_022,MOD_023,MOD_053",163,232,0.6021674633206875,feature,feature,0.22582895850719947,395,24161.0
CMT_00583,2024-04-06 19:25:32.852133,ENG_15,8,"MOD_026,MOD_029,MOD_076,MOD_003,MOD_077,MOD_036",5,242,0.49560037458081235,feature,infra,0.9991103973512719,247,23988.0
CMT_00584,2024-04-07 03:01:34.611658,ENG_06,3,"MOD_027,MOD_077",142,200,0.8422985393469271,integration,cleanup,0.8362953885525239,342,23721.0
CMT_00585,2024-04-07 05:46:04.764569,ENG_01,3,"MOD_031,MOD_050,MOD_058",537,135,0.6332973465837178,main,bugfix,0.5328423680532683,672,24010.0
CMT_00586,2024-04-07 07:11:09.147005,ENG_06,2,MOD_051,162,250,0.6805467943427272,feature,infra,0.8362953885525239,412,24155.0
CMT_00587,2024-04-07 12:36:38.255958,ENG_01,16,"MOD_073,MOD_044,MOD_056,MOD_059,MOD_033,MOD_066",842,58,0.4166296876098744,feature,cleanup,0.5328423680532683,900,24697.0
CMT_00588,2024-04-07 19:22:43.273724,ENG_13,8,"MOD_025,MOD_055,MOD_031,MOD_070,MOD_047,MOD_012,MOD_043",713,299,0.39375310903511745,main,infra,0.20271491706435024,1012,25284.0
CMT_00589,2024-04-07 19:42:02.581434,ENG_17,1,MOD_044,285,182,0.6642953939020005,main,infra,0.31927641031369425,467,25594.0
CMT_00590,2024-04-07 23:17:52.002861,ENG_19,9,"MOD_058,MOD_046,MOD_030,MOD_059,MOD_025,MOD_024",310,404,0.4773023711411194,feature,feature,0.7319258595614149,714,25275.0
CMT_00591,2024-04-08 06:26:15.648324,ENG_16,5,"MOD_067,MOD_074,MOD_035,MOD_055,MOD_060",541,89,0.27952902864203577,main,infra,0.6007409054297076,630,25495.0
CMT_00592,2024-04-08 12:26:04.664549,ENG_15,13,"MOD_040,MOD_043,MOD_025,MOD_044,MOD_078",446,221,0.6819477854052028,integration,feature,0.9991103973512719,667,25629.0
CMT_00593,2024-04-08 20:22:08.726784,ENG_17,9,"MOD_027,MOD_008,MOD_059,MOD_015,MOD_031,MOD_050,MOD_010",366,0,0.722180346624185,integration,infra,0.31927641031369425,366,25769.0
CMT_00594,2024-04-09 00:37:13.444558,ENG_15,4,"MOD_047,MOD_075",147,8,0.7454464483669452,main,refactor,0.9991103973512719,155,25345.0
CMT_00595,2024-04-09 05:54:01.321259,ENG_13,3,"MOD_005,MOD_047",231,89,0.44730681924396987,integration,feature,0.20271491706435024,320,25156.0
CMT_00596,2024-04-09 08:19:12.753356,ENG_19,4,"MOD_023,MOD_011,MOD_048",604,178,1.2178375228184022,main,refactor,0.7319258595614149,782,25409.0
CMT_00597,2024-04-09 15:54:01.778626,ENG_06,5,"MOD_070,MOD_044,MOD_077,MOD_052",5,14,0.282887847880734,integration,cleanup,0.8362953885525239,19,25098.0
CMT_00598,2024-04-09 18:49:52.240696,ENG_08,1,MOD_023,256,215,1.6353812273385389,integration,infra,0.5883839703461092,471,24978.0
CMT_00599,2024-04-10 00:44:21.349221,ENG_18,4,"MOD_015,MOD_073",259,109,0.5793720230925962,main,infra,0.6247044214615365,368,24856.0
CMT_00600,2024-04-10 03:57:51.787100,ENG_06,10,"MOD_019,MOD_055,MOD_039,MOD_004,MOD_040,MOD_056,MOD_035",355,470,0.5582132450680704,feature,refactor,0.8362953885525239,825,25374.0
CMT_00601,2024-04-10 08:27:32.172286,ENG_05,4,"MOD_038,MOD_052",299,37,0.6898562441818555,integration,feature,0.7036908057665808,336,25138.0
CMT_00602,2024-04-10 14:13:01.909295,ENG_03,2,MOD_041,299,210,0.5056937548724236,feature,refactor,0.8764773999907662,509,25211.0
CMT_00603,2024-04-10 18:17:19.212865,ENG_05,5,"MOD_055,MOD_007",22,176,0.41567915826303076,main,bugfix,0.7036908057665808,198,24809.0
CMT_00604,2024-04-11 01:32:43.299080,ENG_11,11,"MOD_019,MOD_023,MOD_071,MOD_044,MOD_048,MOD_031,MOD_007",5,0,0.536488106693825,integration,bugfix,0.528134519663745,5,24325.0
CMT_00605,2024-04-11 04:53:59.167532,ENG_17,16,"MOD_075,MOD_066,MOD_013,MOD_050,MOD_016,MOD_077",132,4,0.358842024249776,main,cleanup,0.31927641031369425,136,23987.0
CMT_00606,2024-04-11 10:04:34.835319,ENG_02,4,"MOD_014,MOD_072",203,23,0.8412295310570472,integration,bugfix,0.7365765035005337,226,24137.0
CMT_00607,2024-04-11 12:48:54.873398,ENG_13,1,MOD_018,223,32,0.2569610086065935,main,infra,0.20271491706435024,255,24347.0
CMT_00608,2024-04-11 16:04:49.785443,ENG_15,5,"MOD_062,MOD_043,MOD_065,MOD_033",569,186,0.5414958989751628,feature,feature,0.9991103973512719,755,24495.0
CMT_00609,2024-04-11 19:36:03.228560,ENG_17,7,"MOD_010,MOD_018,MOD_042,MOD_021",67,256,0.6138703172651193,integration,cleanup,0.31927641031369425,323,24030.0
CMT_00610,2024-04-11 20:36:26.470687,ENG_15,2,"MOD_037,MOD_050",15,0,0.5630236839933918,integration,refactor,0.9991103973512719,15,23237.0
CMT_00611,2024-04-11 21:20:28.112644,ENG_03,9,"MOD_025,MOD_037,MOD_067,MOD_074,MOD_044,MOD_062,MOD_055",5,187,0.760404779844281,main,feature,0.8764773999907662,192,23256.0
CMT_00612,2024-04-12 02:40:51.822431,ENG_09,2,"MOD_049,MOD_058",401,105,0.4256969393657632,feature,refactor,0.8375644245395653,506,22848.0
CMT_00613,2024-04-12 07:55:30.733295,ENG_19,2,"MOD_042,MOD_051",310,304,0.7082281645900292,main,cleanup,0.7319258595614149,614,22891.0
CMT_00614,2024-04-12 13:13:42.533064,ENG_18,3,"MOD_072,MOD_042",450,87,0.6468583724764643,integration,refactor,0.6247044214615365,537,22324.0
CMT_00615,2024-04-12 13:23:11.806690,ENG_12,9,"MOD_019,MOD_028,MOD_015,MOD_065,MOD_041,MOD_076,MOD_070",288,145,0.613391977684667,integration,refactor,0.21808135524734812,433,21916.0
CMT_00616,2024-04-12 15:59:56.355759,ENG_19,9,"MOD_077,MOD_050,MOD_066,MOD_035",385,299,0.6754875220237015,main,refactor,0.7319258595614149,684,22218.0
CMT_00617,2024-04-12 17:34:53.279360,ENG_13,1,MOD_003,330,92,0.6082123285830747,integration,feature,0.20271491706435024,422,22234.0
CMT_00618,2024-04-12 23:48:24.040329,ENG_01,14,"MOD_057,MOD_018,MOD_021,MOD_039,MOD_079",62,106,0.4387324837037305,integration,refactor,0.5328423680532683,168,22286.0
CMT_00619,2024-04-13 06:41:30.195889,ENG_18,9,"MOD_040,MOD_034,MOD_062,MOD_032",663,89,0.6234971730443695,main,bugfix,0.6247044214615365,752,22567.0
CMT_00620,2024-04-13 08:39:54.590753,ENG_03,5,"MOD_018,MOD_003",459,234,0.539123078886615,main,refactor,0.8764773999907662,693,23255.0
CMT_00621,2024-04-13 14:00:28.646528,ENG_07,7,"MOD_048,MOD_009,MOD_012,MOD_014,MOD_018,MOD_052",577,221,0.3836255622945041,integration,cleanup,0.2715109375833175,798,22933.0
CMT_00622,2024-04-13 15:02:34.295268,ENG_04,13,"MOD_074,MOD_030,MOD_001,MOD_031,MOD_028,MOD_059",818,387,0.8572735259268558,integration,bugfix,0.9058289095316346,1205,23516.0
CMT_00623,2024-04-13 17:14:38.688005,ENG_14,8,"MOD_024,MOD_069,MOD_036",504,299,0.6582146656158745,integration,infra,0.22582895850719947,803,24064.0
CMT_00624,2024-04-13 18:21:11.937497,ENG_00,4,"MOD_059,MOD_055,MOD_034,MOD_038",311,26,0.5654208185867977,feature,infra,0.6995523652371193,337,24152.0
CMT_00625,2024-04-13 20:37:17.335575,ENG_12,7,"MOD_019,MOD_002,MOD_027",511,84,0.5869435705988368,integration,refactor,0.21808135524734812,595,24398.0
CMT_00626,2024-04-14 02:01:09.748139,ENG_17,3,"MOD_060,MOD_050",316,123,0.42239001937545484,main,bugfix,0.31927641031369425,439,24302.0
CMT_00627,2024-04-14 09:18:07.163152,ENG_15,15,"MOD_067,MOD_074,MOD_011,MOD_016,MOD_070,MOD_051,MOD_021",352,304,0.40961648779840965,integration,bugfix,0.9991103973512719,656,24334.0
CMT_00628,2024-04-14 10:55:19.808500,ENG_06,2,"MOD_016,MOD_057",298,173,0.8181870305855186,integration,bugfix,0.8362953885525239,471,24203.0
CMT_00629,2024-04-14 15:15:31.684707,ENG_17,14,"MOD_045,MOD_031,MOD_043,MOD_079,MOD_039",515,90,0.37775237804218875,integration,infra,0.31927641031369425,605,24508.0
CMT_00630,2024-04-14 20:52:11.748423,ENG_07,8,"MOD_064,MOD_020,MOD_058,MOD_027",561,112,0.46258467851958657,integration,refactor,0.2715109375833175,673,24328.0
CMT_00631,2024-04-15 04:29:35.915515,ENG_13,7,"MOD_020,MOD_040,MOD_017,MOD_060",346,0,0.5192221362492383,main,bugfix,0.20271491706435024,346,24451.0
CMT_00632,2024-04-15 09:22:25.657422,ENG_10,3,"MOD_065,MOD_072",422,2,0.34866396983668,feature,bugfix,0.6553191135654426,424,24480.0
CMT_00633,2024-04-15 11:24:52.737036,ENG_01,2,MOD_011,269,69,0.8344686252248928,integration,infra,0.5328423680532683,338,24571.0
CMT_00634,2024-04-15 16:25:06.507955,ENG_00,5,"MOD_016,MOD_023,MOD_045,MOD_055,MOD_067",325,30,1.2665486554738967,main,refactor,0.6995523652371193,355,24584.0
CMT_00635,2024-04-15 18:58:56.653411,ENG_03,8,"MOD_079,MOD_065,MOD_067,MOD_052,MOD_002,MOD_005",5,0,0.5274613738291795,integration,cleanup,0.8764773999907662,5,23917.0
CMT_00636,2024-04-16 02:47:29.151063,ENG_18,6,"MOD_010,MOD_054,MOD_072",631,0,0.6728336657281189,feature,bugfix,0.6247044214615365,631,24136.0
CMT_00637,2024-04-16 05:59:19.823756,ENG_19,11,"MOD_015,MOD_030,MOD_012,MOD_013",89,0,0.41596900885682586,integration,feature,0.7319258595614149,89,23325.0
CMT_00638,2024-04-16 11:28:20.142114,ENG_08,5,"MOD_030,MOD_002",5,70,0.7559993792921282,main,cleanup,0.5883839703461092,75,22388.0
